Rank_Subdirs,Rank_Files,Rank_Size,Average_Rank,Directory,Depth,Cumulative_Num_Subdirs,Cumulative_Num_Files,Cumulative_Total_Size_MB,Immediate_Num_Subdirs,Immediate_Num_Files,Immediate_Total_Size_MB,WeightedSum,Ext_.tol,Ext_.cpp,Ext_.c,Ext_.h,Ext_.oza,Ext_.tcl,Ext_.html,Ext_.txt,Ext_.bdt,Ext_.pdf,Ext_.ods,Ext_.bsr,Ext_.sh,Ext_.cmake,Ext_.css,Ext_,Ext_.java,Ext_.exe,Ext_.js,Ext_.vcproj,Ext_.xml,Ext_.gif,Ext_.msg,Ext_.am,Ext_.png,Ext_.scss,Ext_.bat,Ext_.hpp,Ext_.odt,Ext_.xls,Ext_.bst,Ext_.bmt,Ext_.gz,Ext_.zip,Ext_.jsp,Ext_.test,Ext_.sln,Ext_.cc,Ext_.tex,Ext_.dsp,Ext_.wiki,Ext_.cur,Ext_.lyx,Ext_.xbm,Ext_.m4,Ext_.properties,Ext_.ico,Ext_.in,Ext_.3,Ext_.rc,Ext_.null,Ext_.text,Ext_.nroff,Ext_.bbm,Ext_.csv,Ext_.mk,Ext_.bmp,Ext_.htm,Ext_.odp,Ext_.tmml,Ext_.log,Ext_.dat,Ext_.eps,Ext_.rb,Ext_.doc,Ext_.jbf,Ext_.m4sh,Ext_.mf,Ext_.bsd,Ext_.dll,Ext_.sql,Ext_.xlsx,Ext_.r,Ext_.bin,Ext_.bak,Ext_.py,Ext_.latex,Ext_.pps,Ext_.xpm,Ext_.jpg,Ext_.bsi,Ext_.bash,Ext_.bench,Ext_.jspf,Ext_.man,Ext_.ini,Ext_.ppt,Ext_.guess,Ext_.sub,Ext_.tpl,Ext_.desc,Ext_.list,Ext_.so,Ext_.nsh,Ext_.nsi,Ext_.seed,Ext_.navdata,Ext_.status,Ext_.lib,Ext_.ac,Ext_.bas,Ext_.inc,Ext_.lst,Ext_.lnk,Ext_.8,Ext_.def,Ext_.template,Ext_.centos6x,Ext_.sufix,Ext_.prefix,Ext_.kit,Ext_.centos54,Ext_.es,Ext_.jam,Ext_.md,Immediate_Ext_.tol,Immediate_Ext_.tcl,Immediate_Ext_.gif,Immediate_Ext_.h,Immediate_Ext_.cpp,Immediate_Ext_,Immediate_Ext_.c,Immediate_Ext_.txt,Immediate_Ext_.oza,Immediate_Ext_.bsr,Immediate_Ext_.html,Immediate_Ext_.java,Immediate_Ext_.am,Immediate_Ext_.cmake,Immediate_Ext_.msg,Immediate_Ext_.js,Immediate_Ext_.bat,Immediate_Ext_.lyx,Immediate_Ext_.pdf,Immediate_Ext_.m4,Immediate_Ext_.xml,Immediate_Ext_.vcproj,Immediate_Ext_.sh,Immediate_Ext_.png,Immediate_Ext_.in,Immediate_Ext_.css,Immediate_Ext_.scss,Immediate_Ext_.xbm,Immediate_Ext_.ods,Immediate_Ext_.ico,Immediate_Ext_.properties,Immediate_Ext_.hpp,Immediate_Ext_.bdt,Immediate_Ext_.xls,Immediate_Ext_.exe,Immediate_Ext_.3,Immediate_Ext_.bst,Immediate_Ext_.gz,Immediate_Ext_.cur,Immediate_Ext_.rc,Immediate_Ext_.sln,Immediate_Ext_.odt,Immediate_Ext_.csv,Immediate_Ext_.dsp,Immediate_Ext_.jsp,Immediate_Ext_.test,Immediate_Ext_.zip,Immediate_Ext_.bmt,Immediate_Ext_.cc,Immediate_Ext_.mk,Immediate_Ext_.tex,Immediate_Ext_.log,Immediate_Ext_.bmp,Immediate_Ext_.htm,Immediate_Ext_.text,Immediate_Ext_.mf,Immediate_Ext_.m4sh,Immediate_Ext_.nroff,Immediate_Ext_.null,Immediate_Ext_.doc,Immediate_Ext_.wiki,Immediate_Ext_.odp,Immediate_Ext_.dat,Immediate_Ext_.eps,Immediate_Ext_.bbm,Immediate_Ext_.tmml,Immediate_Ext_.bash,Immediate_Ext_.jspf,Immediate_Ext_.nsh,Immediate_Ext_.rb,Immediate_Ext_.bsd,Immediate_Ext_.bsi,Immediate_Ext_.sub,Immediate_Ext_.nsi,Immediate_Ext_.py,Immediate_Ext_.ppt,Immediate_Ext_.guess,Immediate_Ext_.man,Immediate_Ext_.jbf,Immediate_Ext_.status,Immediate_Ext_.ini,Immediate_Ext_.jpg,Immediate_Ext_.bench,Immediate_Ext_.tpl,Immediate_Ext_.xpm,Immediate_Ext_.prefix,Immediate_Ext_.centos6x,Immediate_Ext_.centos54,Immediate_Ext_.xlsx,Immediate_Ext_.r,Immediate_Ext_.navdata,Immediate_Ext_.sql,Immediate_Ext_.sufix,Immediate_Ext_.def,Immediate_Ext_.bas,Immediate_Ext_.lst,Immediate_Ext_.lnk,Immediate_Ext_.template,Immediate_Ext_.jam,Immediate_Ext_.es,Immediate_Ext_.dll,Immediate_Ext_.pps,Immediate_Ext_.seed,Immediate_Ext_.ac,Immediate_Ext_.so,Immediate_Ext_.kit,Immediate_Ext_.inc,Immediate_Ext_.list,Immediate_Ext_.latex,Immediate_Ext_.desc,Immediate_Ext_.8,Immediate_Ext_.bin,Immediate_Ext_.lib,Immediate_Ext_.bak,Immediate_Ext_.md
10,13,24,15.7,tolsh\tolsh.vfs\lib\tcllib1.10,4,86,410,5.183,80,1,0.007,338.1557519,0,0,0,0,0,379,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,8,21,14,tolbase\lib,2,51,500,5.46,13,2,0.001,329.3575938,2,0,0,0,0,172,1,5,0,0,0,0,0,0,0,5,0,1,0,0,0,263,15,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,8,0,0,4,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,20,14,tolbaseBLT\lib,2,51,496,5.475,13,2,0.001,325.9213206,2,0,0,0,0,168,1,5,0,0,0,0,0,0,0,5,0,1,0,0,0,263,15,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,8,0,0,4,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,17,25,20.3,tol\btol,2,30,279,4.969,22,6,0.012,232.9703256,11,98,1,85,0,0,0,20,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,21,0,0,0,9,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,13,12.3,tol_tests\tol\BSR,3,99,232,7.044,29,1,0.001,194.3961782,59,0,0,0,75,0,0,0,0,1,1,90,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,14,12,13,TolJava,1,51,290,7.352,4,0,0,189.7203801,0,1,0,1,0,0,98,0,0,2,0,0,1,0,20,4,49,0,35,0,21,1,0,0,0,18,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,15,37,51.7,tolbase\lib\toltk,3,2,286,2.082,2,61,1.37,174.1541821,1,0,0,0,0,56,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,189,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,16,35,51.3,tolbaseBLT\lib\toltk,3,2,282,2.102,2,57,1.39,170.7179089,1,0,0,0,0,52,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,189,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,23,27,26.3,tol\contrib,2,14,182,4.071,10,3,0.001,158.4238578,6,67,4,62,0,0,4,12,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,5,0,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,19,14,16.3,TolJava\WebTOLJavaDEMO,2,32,219,6.892,3,1,0.003,150.7805848,0,0,0,0,0,0,97,0,0,2,0,0,1,0,20,3,13,0,35,0,9,1,0,0,0,18,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,17,20.3,TolJava\WebTOLJavaDEMO\web,3,22,195,6.703,7,8,0.159,137.8765333,0,0,0,0,0,0,97,0,0,2,0,0,1,0,20,3,0,0,35,0,4,1,0,0,0,18,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,24,53,39,tol\bmath,2,11,144,1.123,10,5,0.034,125.8529395,2,26,55,30,0,0,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,20,82,105,tolbase\lib\toltk\images,4,0,214,0.579,0,214,0.579,117.1975112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,20,82,105,tolbaseBLT\lib\toltk\images,4,0,214,0.579,0,214,0.579,117.1975112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,25,56,32.7,tolbase\lib\byswidget,3,31,115,1.045,31,3,0.002,85.87366024,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,25,57,33,tolbaseBLT\lib\byswidget,3,31,115,1.044,31,3,0.002,85.87366024,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,31,54,99.3,tol\contrib\alglib,3,0,76,1.085,0,76,1.085,69.09213835,0,34,0,34,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,2,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,29,44,42.3,TolJava\WebTOLJavaDEMO\web\docs,4,7,82,1.697,1,2,0.702,67.97108277,0,0,0,0,0,0,77,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,30,59,50.3,TolJava\WebTOLJavaDEMO\web\docs\javadoc,5,6,80,0.995,3,10,0.058,66.41842353,0,0,0,0,0,0,77,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,27,92,56,TolJava\WebTOLJavaDEMO\web\sh,4,8,95,0.503,5,3,0.009,61.84955492,0,0,0,0,0,0,20,0,0,0,0,0,1,0,18,2,0,0,34,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,33,98,57,tol\stdlib,2,11,58,0.438,6,4,0.014,54.51841997,53,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,32,33,29.7,toltcl,1,20,75,2.739,13,18,0.41,53.36163981,3,6,3,6,0,9,0,10,0,0,0,0,4,4,0,13,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
